Country,Region,Population,Area (sq. mi.),Pop. Density (per sq. mi.),Coastline (coast/area ratio),Net migration,Infant mortality (per 1000 births),GDP ($ per capita),Literacy (%),Phones (per 1000),Arable (%),Crops (%),Other (%),Climate,Birthrate,Deathrate,Agriculture,Industry,Service,City,AQI Value,AQI Category,CO AQI Value,CO AQI Category,Ozone AQI Value,Ozone AQI Category,NO2 AQI Value,NO2 AQI Category,PM2.5 AQI Value,PM2.5 AQI Category,lat,lng
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Tonawanda,38,Good,1,Good,30,Good,1,Good,38,Good,43.0105,-78.8805
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Tooele,50,Good,1,Good,41,Good,1,Good,50,Good,40.5393,-112.3082
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Twinsburg,53,Moderate,1,Good,39,Good,2,Good,53,Moderate,41.322,-81.4451
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Westerly,61,Moderate,1,Good,43,Good,5,Good,61,Moderate,41.3635,-71.7899
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",White Bear Lake,51,Moderate,1,Good,30,Good,1,Good,51,Moderate,45.0656,-93.015
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",White Center,52,Moderate,1,Good,27,Good,7,Good,52,Moderate,47.5086,-122.3479
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Wixom,57,Moderate,1,Good,32,Good,2,Good,57,Moderate,42.5243,-83.5346
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Visalia,53,Moderate,2,Good,20,Good,4,Good,53,Moderate,36.3276,-119.3269
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Ironton,71,Moderate,2,Good,43,Good,5,Good,71,Moderate,38.5323,-82.6779
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Iselin,94,Moderate,3,Good,20,Good,20,Good,94,Moderate,40.5697,-74.3172
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Kaysville,32,Good,1,Good,26,Good,5,Good,32,Good,41.029,-111.9456
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Kenosha,58,Moderate,2,Good,23,Good,14,Good,58,Moderate,42.5865,-87.8773
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Eastchester,79,Moderate,2,Good,15,Good,23,Good,79,Moderate,40.9536,-73.8133
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Elkridge,53,Moderate,2,Good,25,Good,12,Good,53,Moderate,39.1941,-76.7428
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Elyria,89,Moderate,2,Good,14,Good,20,Good,89,Moderate,41.376,-82.106
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",New Braunfels,47,Good,1,Good,20,Good,3,Good,47,Good,29.6994,-98.1148
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",New Orleans,60,Moderate,1,Good,17,Good,9,Good,60,Moderate,30.0687,-89.9288
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Scottsboro,40,Good,1,Good,17,Good,7,Good,40,Good,34.6438,-86.0491
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",River Forest,82,Moderate,2,Good,9,Good,30,Good,82,Moderate,41.895,-87.8194
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Marshalltown,46,Good,1,Good,23,Good,8,Good,46,Good,42.0343,-92.9068
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Tewksbury,46,Good,1,Good,46,Good,2,Good,39,Good,42.612,-71.2278
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Tiffin,52,Moderate,1,Good,23,Good,9,Good,52,Moderate,41.1165,-83.1805
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Shoreview,46,Good,1,Good,32,Good,8,Good,46,Good,45.0842,-93.1358
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",North Highlands,50,Good,1,Good,28,Good,8,Good,50,Good,38.6713,-121.3721
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Pico Rivera,144,Unhealthy for Sensitive Groups,5,Good,3,Good,35,Good,144,Unhealthy for Sensitive Groups,33.9901,-118.0888
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Pikesville,53,Moderate,1,Good,44,Good,4,Good,53,Moderate,39.3893,-76.702
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",West Allis,54,Moderate,2,Good,12,Good,17,Good,54,Moderate,43.0068,-88.0296
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Wahiawa,33,Good,0,Good,26,Good,0,Good,33,Good,21.5012,-158.0178
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Leavenworth,66,Moderate,2,Good,26,Good,10,Good,66,Moderate,39.3239,-94.924
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Los Gatos,58,Moderate,1,Good,14,Good,16,Good,58,Moderate,37.2304,-121.9562
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Lyndhurst,73,Moderate,2,Good,15,Good,21,Good,73,Moderate,40.7965,-74.1099
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Lyndhurst,73,Moderate,2,Good,15,Good,21,Good,73,Moderate,41.5172,-81.4922
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Magalia,53,Moderate,2,Good,23,Good,7,Good,53,Moderate,39.8228,-121.6078
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Mamaroneck,72,Moderate,2,Good,13,Good,24,Good,72,Moderate,40.9443,-73.7488
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Independence,47,Good,1,Good,47,Good,6,Good,42,Good,39.0871,-94.3501
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Independence,47,Good,1,Good,47,Good,6,Good,42,Good,38.951,-84.5492
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Independence,47,Good,1,Good,47,Good,6,Good,42,Good,44.8547,-123.1952
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Independence,47,Good,1,Good,47,Good,6,Good,42,Good,37.2119,-95.7327
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Inglewood,123,Unhealthy for Sensitive Groups,4,Good,5,Good,48,Good,123,Unhealthy for Sensitive Groups,33.9566,-118.3444
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Kihei,27,Good,0,Good,27,Good,0,Good,27,Good,20.7653,-156.4454
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Laconia,40,Good,1,Good,20,Good,4,Good,40,Good,43.5725,-71.4775
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Lake Forest,64,Moderate,2,Good,17,Good,25,Good,64,Moderate,33.6605,-117.6714
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Lake Forest,64,Moderate,2,Good,17,Good,25,Good,64,Moderate,42.238,-87.8596
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",San Leandro,73,Moderate,2,Good,8,Good,23,Good,73,Moderate,37.7074,-122.1599
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Revere,30,Good,1,Good,27,Good,6,Good,30,Good,42.4189,-71.004
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Southaven,63,Moderate,1,Good,25,Good,4,Good,63,Moderate,34.9514,-89.9786
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Stony Point,64,Moderate,2,Good,16,Good,18,Good,64,Moderate,41.2593,-74.0112
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Grayslake,79,Moderate,3,Good,6,Good,26,Good,79,Moderate,42.3405,-88.0338
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Gastonia,74,Moderate,2,Good,13,Good,19,Good,74,Moderate,35.2494,-81.1854
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Germantown,66,Moderate,2,Good,16,Good,16,Good,66,Moderate,39.1755,-77.2643
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Germantown,66,Moderate,2,Good,16,Good,16,Good,66,Moderate,35.0829,-89.7824
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Germantown,66,Moderate,2,Good,16,Good,16,Good,66,Moderate,43.2343,-88.1217
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Hermitage,44,Good,1,Good,38,Good,4,Good,44,Good,41.2305,-80.4413
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Hesperia,75,Moderate,2,Good,22,Good,16,Good,75,Moderate,34.3975,-117.3147
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Hoover,80,Moderate,1,Good,16,Good,11,Good,80,Moderate,33.3763,-86.8068
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Dunn,56,Moderate,2,Good,19,Good,11,Good,56,Moderate,35.3114,-78.6129
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Forest Acres,64,Moderate,2,Good,9,Good,14,Good,64,Moderate,34.0323,-80.9716
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Kent,58,Moderate,2,Good,25,Good,11,Good,58,Moderate,47.3887,-122.2128
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Kent,58,Moderate,2,Good,25,Good,11,Good,58,Moderate,41.149,-81.361
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Kent,58,Moderate,2,Good,25,Good,11,Good,58,Moderate,41.4735,-73.7319
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Farmers Branch,57,Moderate,1,Good,29,Good,6,Good,57,Moderate,32.9272,-96.8804
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Keller,54,Moderate,1,Good,28,Good,5,Good,54,Moderate,32.9335,-97.2256
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Jericho,76,Moderate,2,Good,13,Good,26,Good,76,Moderate,31.8711,35.4442
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Jericho,76,Moderate,2,Good,13,Good,26,Good,76,Moderate,40.7875,-73.5416
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Republic,38,Good,1,Good,36,Good,3,Good,38,Good,37.1452,-93.4446
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Ruston,75,Moderate,3,Good,9,Good,14,Good,75,Moderate,32.5328,-92.6363
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",De Pere,43,Good,1,Good,33,Good,5,Good,43,Good,44.4308,-88.0785
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Edgewater,59,Moderate,1,Good,27,Good,7,Good,59,Moderate,40.8237,-73.974
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Edgewater,59,Moderate,1,Good,27,Good,7,Good,59,Moderate,28.9594,-80.9406
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Edgewater,59,Moderate,1,Good,27,Good,7,Good,59,Moderate,38.9373,-76.5572
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Maryland Heights,88,Moderate,2,Good,20,Good,16,Good,88,Moderate,38.7189,-90.4749
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Massapequa,59,Moderate,1,Good,25,Good,14,Good,59,Moderate,40.6676,-73.4706
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Maywood,82,Moderate,2,Good,18,Good,30,Good,82,Moderate,33.9886,-118.1877
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Maywood,82,Moderate,2,Good,18,Good,30,Good,82,Moderate,41.8798,-87.8442
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Maywood,82,Moderate,2,Good,18,Good,30,Good,82,Moderate,40.9025,-74.0634
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Meadville,38,Good,1,Good,38,Good,2,Good,37,Good,41.6476,-80.1468
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Montgomery Village,54,Moderate,1,Good,31,Good,5,Good,54,Moderate,39.1788,-77.1954
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Sunland Park,113,Unhealthy for Sensitive Groups,2,Good,20,Good,9,Good,113,Unhealthy for Sensitive Groups,31.8201,-106.5958
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",North Ridgeville,43,Good,1,Good,39,Good,3,Good,43,Good,41.3852,-82.0195
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Ledyard,41,Good,1,Good,37,Good,2,Good,41,Good,41.44,-72.0167
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Peekskill,63,Moderate,2,Good,16,Good,18,Good,63,Moderate,41.2884,-73.9227
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Warren,50,Good,1,Good,31,Good,8,Good,50,Good,42.4934,-83.027
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Warren,50,Good,1,Good,31,Good,8,Good,50,Good,41.239,-80.8174
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Warren,50,Good,1,Good,31,Good,8,Good,50,Good,40.6323,-74.5146
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Warren,50,Good,1,Good,31,Good,8,Good,50,Good,41.7282,-71.2629
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Warren,50,Good,1,Good,31,Good,8,Good,50,Good,41.8434,-79.1444
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Wasco,54,Moderate,2,Good,6,Good,17,Good,54,Moderate,35.5938,-119.3671
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Wayne,51,Moderate,1,Good,30,Good,9,Good,51,Moderate,40.9481,-74.2453
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Wayne,51,Moderate,1,Good,30,Good,9,Good,51,Moderate,42.2774,-83.3877
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Wheaton,59,Moderate,2,Good,28,Good,13,Good,59,Moderate,39.0492,-77.0573
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Wheaton,59,Moderate,2,Good,28,Good,13,Good,59,Moderate,41.8561,-88.1085
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Yuma,54,Moderate,1,Good,28,Good,5,Good,54,Moderate,32.5995,-114.5491
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Clovis,53,Moderate,1,Good,32,Good,0,Good,53,Moderate,36.8278,-119.683
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Clovis,53,Moderate,1,Good,32,Good,0,Good,53,Moderate,34.4376,-103.1923
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Avenal,39,Good,1,Good,21,Good,7,Good,39,Good,36.0311,-120.1162
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Cumberland,33,Good,1,Good,25,Good,7,Good,33,Good,41.9703,-71.4198
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Cumberland,33,Good,1,Good,25,Good,7,Good,33,Good,39.6515,-78.7584
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Bennington,35,Good,1,Good,28,Good,4,Good,35,Good,42.8854,-73.2133
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Brooklyn,35,Good,2,Good,34,Good,5,Good,35,Good,40.6501,-73.9496
United States,NORTHERN AMERICA                   ,298444215,9631420,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",Brooklyn,35,Good,2,Good,34,Good,5,Good,35,Good,41.4349,-81.7497
